Data,Asset,Net_NC,Net_Comm
1970-01-01 00:00:00.000260217,JPY,12955,-16168
1970-01-01 00:00:00.000260217,Copper,59331,-73886
1970-01-01 00:00:00.000260217,Cocoa,-17618,17159
1970-01-01 00:00:00.000260217,Gold,159915,-196782
1970-01-01 00:00:00.000260217,Sugar,-253592,265824
1970-01-01 00:00:00.000260217,Silver,24003,-42347
1970-01-01 00:00:00.000260217,Nasdaq,24410,-31456
1970-01-01 00:00:00.000260217,VIX,-71817,73092
1970-01-01 00:00:00.000260217,Crude Oil,141343,-181629
1970-01-01 00:00:00.000260217,CAD,25826,-30374
1970-01-01 00:00:00.000260217,CHF,-40881,38596
1970-01-01 00:00:00.000260217,10Y UST,-877853,806961
1970-01-01 00:00:00.000260217,Corn,-7835,25990
1970-01-01 00:00:00.000260217,SPX,-177831,48889
1970-01-01 00:00:00.000260217,EUR,174480,-227677
1970-01-01 00:00:00.000260224,Corn,8828,12455
1970-01-01 00:00:00.000260224,Gold,159177,-200806
1970-01-01 00:00:00.000260224,Nasdaq,10787,-17238
1970-01-01 00:00:00.000260224,Silver,22260,-41080
1970-01-01 00:00:00.000260224,Copper,58440,-72348
1970-01-01 00:00:00.000260224,JPY,11539,-14729
1970-01-01 00:00:00.000260224,GBP,-57072,56176
1970-01-01 00:00:00.000260224,USD Index,-1789,2582
1970-01-01 00:00:00.000260224,CAD,27578,-30260
1970-01-01 00:00:00.000260224,Coffee,12814,-12974
1970-01-01 00:00:00.000260224,CHF,-41186,40007
1970-01-01 00:00:00.000260224,Soybeans,210272,-175528
1970-01-01 00:00:00.000260224,Crude Oil,172712,-216783
1970-01-01 00:00:00.000260224,Sugar,-246123,259739
1970-01-01 00:00:00.000260224,10Y UST,-774020,766819
1970-01-01 00:00:00.000260224,AUD,52644,-77313
1970-01-01 00:00:00.000260224,Cocoa,-13280,12107
1970-01-01 00:00:00.000260224,Russell 2000,-2931,-9124
1970-01-01 00:00:00.000260224,VIX,-54863,59614
1970-01-01 00:00:00.000260224,SPX,-193483,71496
1970-01-01 00:00:00.000260224,EUR,156856,-210903
1970-01-01 00:00:00.000260224,BTC,1172,-1120
1970-01-01 00:00:00.000260224,Wheat,-16088,20361
1970-01-01 00:00:00.000260303,Sugar,-245034,251319
1970-01-01 00:00:00.000260303,VIX,-55743,59878
1970-01-01 00:00:00.000260303,Cocoa,-17830,16480
1970-01-01 00:00:00.000260303,Corn,90059,-59782
1970-01-01 00:00:00.000260303,EUR,136498,-184593
1970-01-01 00:00:00.000260303,Crude Oil,172150,-222327
1970-01-01 00:00:00.000260303,AUD,67762,-89249
1970-01-01 00:00:00.000260303,BTC,1011,-862
1970-01-01 00:00:00.000260303,Russell 2000,-6822,116
1970-01-01 00:00:00.000260303,10Y UST,-654507,620305
1970-01-01 00:00:00.000260303,SPX,-168216,71672
1970-01-01 00:00:00.000260303,Nikkei,255,-1584
1970-01-01 00:00:00.000260303,Wheat,-26008,27472
1970-01-01 00:00:00.000260303,Gold,160145,-200583
1970-01-01 00:00:00.000260303,Soybeans,221902,-188859
1970-01-01 00:00:00.000260303,GBP,-72686,77305
1970-01-01 00:00:00.000260303,JPY,-16575,15007
1970-01-01 00:00:00.000260303,CAD,21050,-24056
1970-01-01 00:00:00.000260303,Coffee,10800,-10840
1970-01-01 00:00:00.000260303,Nasdaq,2386,-1875
1970-01-01 00:00:00.000260303,Silver,23338,-39966
1970-01-01 00:00:00.000260303,USD Index,-4989,5223
1970-01-01 00:00:00.000260303,Copper,57681,-69744
1970-01-01 00:00:00.000260303,CHF,-41283,43280
1970-01-01 00:00:00.000260310,Russell 2000,-27638,20353
1970-01-01 00:00:00.000260310,AUD,54197,-82185
1970-01-01 00:00:00.000260310,BTC,1302,-1322
1970-01-01 00:00:00.000260310,Wheat,-29165,29418
1970-01-01 00:00:00.000260310,Soybeans,230268,-195615
1970-01-01 00:00:00.000260310,Corn,257781,-209182
1970-01-01 00:00:00.000260310,10Y UST,-534883,497251
1970-01-01 00:00:00.000260310,SPX,-134505,57122
1970-01-01 00:00:00.000260310,Gold,163132,-202976
1970-01-01 00:00:00.000260310,Cocoa,-20850,19046
1970-01-01 00:00:00.000260310,Silver,24578,-41577
1970-01-01 00:00:00.000260310,VIX,-42835,42293
1970-01-01 00:00:00.000260310,Nasdaq,24929,-24766
1970-01-01 00:00:00.000260310,USD Index,-5882,5249
1970-01-01 00:00:00.000260310,Copper,51666,-62633
1970-01-01 00:00:00.000260310,CAD,36159,-44360
1970-01-01 00:00:00.000260310,CHF,-41092,44981
1970-01-01 00:00:00.000260310,JPY,-41387,45970
1970-01-01 00:00:00.000260310,Crude Oil,228015,-276447
1970-01-01 00:00:00.000260310,Sugar,-208755,206664
1970-01-01 00:00:00.000260310,GBP,-84197,86911
1970-01-01 00:00:00.000260310,EUR,105144,-145419
1970-01-01 00:00:00.000260310,Coffee,14989,-15234
1970-01-01 00:00:00.000260317,SPX,-113057,19120
1970-01-01 00:00:00.000260317,10Y UST,-597878,550787
1970-01-01 00:00:00.000260317,CAD,886,-6206
1970-01-01 00:00:00.000260317,GBP,-65515,70330
1970-01-01 00:00:00.000260317,Crude Oil,218688,-262629
1970-01-01 00:00:00.000260317,CHF,-25213,29602
1970-01-01 00:00:00.000260317,Nasdaq,24082,-27334
1970-01-01 00:00:00.000260317,VIX,-46401,42662
1970-01-01 00:00:00.000260317,Silver,21881,-38358
1970-01-01 00:00:00.000260317,Cocoa,-17859,17491
1970-01-01 00:00:00.000260317,Sugar,-207755,200068
1970-01-01 00:00:00.000260317,Coffee,18594,-19064
1970-01-01 00:00:00.000260317,Copper,48044,-59434
1970-01-01 00:00:00.000260317,Corn,312342,-255623
1970-01-01 00:00:00.000260317,Gold,159869,-198648
1970-01-01 00:00:00.000260317,BTC,1773,-1862
1970-01-01 00:00:00.000260317,USD Index,3693,-4957
1970-01-01 00:00:00.000260317,JPY,-67780,70002
1970-01-01 00:00:00.000260317,Russell 2000,-33508,31973
1970-01-01 00:00:00.000260317,Wheat,-25668,24589
1970-01-01 00:00:00.000260317,AUD,69061,-93772
1970-01-01 00:00:00.000260317,Soybeans,221066,-190501
1970-01-01 00:00:00.000260317,EUR,21132,-58433
1970-01-01 00:00:00.000260324,Russell 2000,-27290,26313
1970-01-01 00:00:00.000260324,USD Index,3617,-4615
1970-01-01 00:00:00.000260324,Gold,168327,-203828
1970-01-01 00:00:00.000260324,SPX,-80891,-3321
1970-01-01 00:00:00.000260324,VIX,-24975,21958
1970-01-01 00:00:00.000260324,BTC,2106,-1949
1970-01-01 00:00:00.000260324,Sugar,-95804,76329
1970-01-01 00:00:00.000260324,EUR,9279,-46758
1970-01-01 00:00:00.000260324,AUD,70872,-94367
1970-01-01 00:00:00.000260324,Coffee,25424,-26309
1970-01-01 00:00:00.000260324,Nasdaq,6623,-10817
1970-01-01 00:00:00.000260324,Corn,375360,-314222
1970-01-01 00:00:00.000260324,Copper,37537,-46288
1970-01-01 00:00:00.000260324,Silver,24673,-40288
1970-01-01 00:00:00.000260324,Cocoa,-20116,19816
1970-01-01 00:00:00.000260324,CHF,-27097,31364
1970-01-01 00:00:00.000260324,Wheat,-17088,16349
1970-01-01 00:00:00.000260324,Soybeans,215210,-182268
1970-01-01 00:00:00.000260324,JPY,-62806,57901
1970-01-01 00:00:00.000260324,CAD,-1602,-1371
1970-01-01 00:00:00.000260324,10Y UST,-641887,600134
1970-01-01 00:00:00.000260324,GBP,-58422,61187
1970-01-01 00:00:00.000260324,Crude Oil,233620,-267010
1970-01-01 00:00:00.000260331,EUR,507,-36991
1970-01-01 00:00:00.000260331,Nasdaq,20600,-21908
1970-01-01 00:00:00.000260331,Cocoa,-21601,19366
1970-01-01 00:00:00.000260331,Soybeans,227846,-194445
1970-01-01 00:00:00.000260331,Copper,40104,-49809
1970-01-01 00:00:00.000260331,Wheat,-9415,7524
1970-01-01 00:00:00.000260331,Silver,23904,-38857
1970-01-01 00:00:00.000260331,Coffee,25056,-25934
1970-01-01 00:00:00.000260331,GBP,-52665,61408
1970-01-01 00:00:00.000260331,BTC,2253,-1809
1970-01-01 00:00:00.000260331,AUD,81506,-109041
1970-01-01 00:00:00.000260331,Sugar,-65117,49637
1970-01-01 00:00:00.000260331,Crude Oil,213488,-245091
1970-01-01 00:00:00.000260331,JPY,-72872,70707
1970-01-01 00:00:00.000260331,VIX,-31158,33971
1970-01-01 00:00:00.000260331,CAD,-32684,33986
1970-01-01 00:00:00.000260331,10Y UST,-784063,748325
1970-01-01 00:00:00.000260331,SPX,-42479,-32898
1970-01-01 00:00:00.000260331,Gold,163202,-201640
1970-01-01 00:00:00.000260331,Corn,334757,-273643
1970-01-01 00:00:00.000260331,CHF,-29871,35735
1970-01-01 00:00:00.000260331,USD Index,3681,-4930
1970-01-01 00:00:00.000260331,Russell 2000,-17862,15612
1970-01-01 00:00:00.000260407,CAD,-55648,58038
1970-01-01 00:00:00.000260407,Coffee,21707,-21687
1970-01-01 00:00:00.000260407,Sugar,-70753,67254
1970-01-01 00:00:00.000260407,Soybeans,208459,-177172
1970-01-01 00:00:00.000260407,USD Index,5511,-6675
1970-01-01 00:00:00.000260407,CHF,-30694,38686
1970-01-01 00:00:00.000260407,Nasdaq,12525,-9505
1970-01-01 00:00:00.000260407,Copper,40227,-51615
1970-01-01 00:00:00.000260407,EUR,-7541,-33150
1970-01-01 00:00:00.000260407,Gold,156305,-193751
1970-01-01 00:00:00.000260407,GBP,-56354,62698
1970-01-01 00:00:00.000260407,Wheat,-18707,17642
1970-01-01 00:00:00.000260407,Silver,23417,-38915
1970-01-01 00:00:00.000260407,JPY,-93742,90396
1970-01-01 00:00:00.000260407,Corn,290819,-232969
1970-01-01 00:00:00.000260407,Russell 2000,-13975,12210
1970-01-01 00:00:00.000260407,Cocoa,-22072,22199
1970-01-01 00:00:00.000260407,10Y UST,-823624,799342
1970-01-01 00:00:00.000260407,Crude Oil,202153,-230466
1970-01-01 00:00:00.000260407,SPX,-45666,-17528
1970-01-01 00:00:00.000260407,AUD,70813,-97347
1970-01-01 00:00:00.000260407,VIX,-20388,22566
1970-01-01 00:00:00.000260407,BTC,2540,-2232
1970-01-01 00:00:00.000260414,SPX,-115762,45668
1970-01-01 00:00:00.000260414,Coffee,22817,-21935
1970-01-01 00:00:00.000260414,GBP,-54724,59248
1970-01-01 00:00:00.000260414,JPY,-83208,81048
1970-01-01 00:00:00.000260414,VIX,-24304,23022
1970-01-01 00:00:00.000260414,Crude Oil,206541,-246935
1970-01-01 00:00:00.000260414,BTC,2193,-2043
1970-01-01 00:00:00.000260414,AUD,65075,-90816
1970-01-01 00:00:00.000260414,CHF,-34097,40708
1970-01-01 00:00:00.000260414,CAD,-78272,78377
1970-01-01 00:00:00.000260414,Soybeans,201722,-173003
1970-01-01 00:00:00.000260414,10Y UST,-800365,757957
1970-01-01 00:00:00.000260414,Sugar,-134969,133442
1970-01-01 00:00:00.000260414,Cocoa,-22594,21615
1970-01-01 00:00:00.000260414,Copper,55109,-64141
1970-01-01 00:00:00.000260414,EUR,26018,-62532
1970-01-01 00:00:00.000260414,Russell 2000,-9334,6690
1970-01-01 00:00:00.000260414,Silver,23562,-40133
1970-01-01 00:00:00.000260414,Nasdaq,10821,-11101
1970-01-01 00:00:00.000260414,USD Index,5170,-5405
1970-01-01 00:00:00.000260414,Wheat,-18366,16252
1970-01-01 00:00:00.000260414,Gold,162526,-201082
1970-01-01 00:00:00.000260414,Corn,248881,-202187
1970-01-01 00:00:00.000260421,USD Index,4983,-5814
1970-01-01 00:00:00.000260421,AUD,64817,-93198
1970-01-01 00:00:00.000260421,JPY,-94460,95467
1970-01-01 00:00:00.000260421,Russell 2000,-15897,12181
1970-01-01 00:00:00.000260421,EUR,41324,-83663
1970-01-01 00:00:00.000260421,GBP,-52039,56839
1970-01-01 00:00:00.000260421,BTC,2071,-2250
1970-01-01 00:00:00.000260421,Crude Oil,192302,-226711
1970-01-01 00:00:00.000260421,Soybeans,211146,-182906
1970-01-01 00:00:00.000260421,Corn,263732,-208245
1970-01-01 00:00:00.000260421,Nasdaq,9439,-13892
1970-01-01 00:00:00.000260421,Cocoa,-19423,17820
1970-01-01 00:00:00.000260421,Wheat,-25537,23985
1970-01-01 00:00:00.000260421,Copper,59204,-69335
1970-01-01 00:00:00.000260421,Silver,23720,-40985
1970-01-01 00:00:00.000260421,Gold,164006,-202940
1970-01-01 00:00:00.000260421,SPX,-110106,18347
1970-01-01 00:00:00.000260421,Sugar,-155841,152843
1970-01-01 00:00:00.000260421,CHF,-33273,42255
1970-01-01 00:00:00.000260421,VIX,-27262,28247
1970-01-01 00:00:00.000260421,Coffee,19287,-18586
1970-01-01 00:00:00.000260421,10Y UST,-790971,726889
1970-01-01 00:00:00.000260421,CAD,-58834,59221
1970-01-01 00:00:00.000260428,BTC,2392,-2332
1970-01-01 00:00:00.000260428,Nasdaq,-2322,-1994
1970-01-01 00:00:00.000260428,Russell 2000,-17088,14843
1970-01-01 00:00:00.000260428,VIX,-27842,28374
1970-01-01 00:00:00.000260428,Coffee,25026,-25028
1970-01-01 00:00:00.000260428,Sugar,-143951,135289
1970-01-01 00:00:00.000260428,EUR,35712,-75137
1970-01-01 00:00:00.000260428,Wheat,866,-3033
1970-01-01 00:00:00.000260428,Silver,24160,-40452
1970-01-01 00:00:00.000260428,AUD,71869,-97385
1970-01-01 00:00:00.000260428,Copper,63281,-72029
1970-01-01 00:00:00.000260428,CAD,-38476,37143
1970-01-01 00:00:00.000260428,SPX,-101440,8951
1970-01-01 00:00:00.000260428,Crude Oil,191911,-219654
1970-01-01 00:00:00.000260428,CHF,-35221,42729
1970-01-01 00:00:00.000260428,Soybeans,193939,-166179
1970-01-01 00:00:00.000260428,GBP,-60639,64120
1970-01-01 00:00:00.000260428,Gold,159571,-194813
1970-01-01 00:00:00.000260428,USD Index,4508,-5404
1970-01-01 00:00:00.000260428,Cocoa,-23643,22264
1970-01-01 00:00:00.000260428,JPY,-102059,99270
1970-01-01 00:00:00.000260428,Corn,340740,-282129
1970-01-01 00:00:00.000260428,10Y UST,-839137,747920
1970-01-01 00:00:00.000260505,Cocoa,-20234,18225
1970-01-01 00:00:00.000260505,Crude Oil,178786,-206150
1970-01-01 00:00:00.000260505,Soybeans,232198,-204545
1970-01-01 00:00:00.000260505,SPX,-103885,16362
1970-01-01 00:00:00.000260505,VIX,-24683,26484
1970-01-01 00:00:00.000260505,BTC,1441,-1539
1970-01-01 00:00:00.000260505,CAD,-14659,12794
1970-01-01 00:00:00.000260505,Gold,163303,-198935
1970-01-01 00:00:00.000260505,Copper,62849,-72017
1970-01-01 00:00:00.000260505,Silver,23892,-40535
1970-01-01 00:00:00.000260505,Coffee,27625,-28056
1970-01-01 00:00:00.000260505,Sugar,-95519,84974
1970-01-01 00:00:00.000260505,CHF,-34521,42861
1970-01-01 00:00:00.000260505,EUR,32202,-73379
1970-01-01 00:00:00.000260505,USD Index,693,-1569
1970-01-01 00:00:00.000260505,GBP,-63908,65684
1970-01-01 00:00:00.000260505,JPY,-61738,59650
1970-01-01 00:00:00.000260505,AUD,78674,-105545
1970-01-01 00:00:00.000260505,Russell 2000,-9149,7111
1970-01-01 00:00:00.000260505,10Y UST,-815269,747343
1970-01-01 00:00:00.000260505,Wheat,-16668,8425
1970-01-01 00:00:00.000260505,Corn,433384,-368848
1970-01-01 00:00:00.000260505,Nasdaq,1221,-6453
1970-01-01 00:00:00.000260512,BTC,1259,-2160
1970-01-01 00:00:00.000260512,VIX,-48961,49054
1970-01-01 00:00:00.000260512,Cocoa,-12981,11896
1970-01-01 00:00:00.000260512,Crude Oil,169877,-196134
1970-01-01 00:00:00.000260512,EUR,40200,-79054
1970-01-01 00:00:00.000260512,CAD,-16242,13717
1970-01-01 00:00:00.000260512,CHF,-36197,44280
1970-01-01 00:00:00.000260512,GBP,-43059,44651
1970-01-01 00:00:00.000260512,JPY,-75102,74143
1970-01-01 00:00:00.000260512,USD Index,3187,-4655
1970-01-01 00:00:00.000260512,Corn,383537,-259956
1970-01-01 00:00:00.000260512,Sugar,-97418,86059
1970-01-01 00:00:00.000260512,Coffee,21059,-20650
1970-01-01 00:00:00.000260512,Silver,26111,-43646
1970-01-01 00:00:00.000260512,Copper,76309,-87143
1970-01-01 00:00:00.000260512,10Y UST,-781167,733743
1970-01-01 00:00:00.000260512,Gold,171622,-210258
1970-01-01 00:00:00.000260512,Soybeans,224002,-188103
1970-01-01 00:00:00.000260512,SPX,-143835,47812
1970-01-01 00:00:00.000260512,Russell 2000,-13115,9987
1970-01-01 00:00:00.000260512,Wheat,-14421,12489
1970-01-01 00:00:00.000260512,AUD,84990,-111803
1970-01-01 00:00:00.000260512,Nasdaq,-15985,12263
1970-01-01 00:00:00.000260519,AUD,85644,-109572
1970-01-01 00:00:00.000260519,10Y UST,-848052,786275
1970-01-01 00:00:00.000260519,Wheat,263,-1992
1970-01-01 00:00:00.000260519,Russell 2000,-21048,15510
1970-01-01 00:00:00.000260519,Crude Oil,172580,-200409
1970-01-01 00:00:00.000260519,Nasdaq,-1420,-4033
1970-01-01 00:00:00.000260519,Corn,358102,-288625
1970-01-01 00:00:00.000260519,VIX,-55769,53251
1970-01-01 00:00:00.000260519,GBP,-64307,68698
1970-01-01 00:00:00.000260519,JPY,-93905,90766
1970-01-01 00:00:00.000260519,EUR,33513,-66535
1970-01-01 00:00:00.000260519,BTC,2112,-2272
1970-01-01 00:00:00.000260519,SPX,-140605,38808
1970-01-01 00:00:00.000260519,USD Index,-479,-1551
1970-01-01 00:00:00.000260519,Sugar,-78909,71445
1970-01-01 00:00:00.000260519,Silver,24671,-42668
1970-01-01 00:00:00.000260519,Cocoa,-15488,14704
1970-01-01 00:00:00.000260519,Coffee,15960,-15381
1970-01-01 00:00:00.000260519,CHF,-36937,46775
1970-01-01 00:00:00.000260519,CAD,-31231,35724
1970-01-01 00:00:00.000260519,Soybeans,212238,-183266
1970-01-01 00:00:00.000260519,Gold,159833,-191629
1970-01-01 00:00:00.000260519,Copper,75886,-85499
1970-01-01 00:00:00.000260526,Corn,302002,-231519
1970-01-01 00:00:00.000260526,10Y UST,-787954,496185
1970-01-01 00:00:00.000260526,CAD,-68882,71845
1970-01-01 00:00:00.000260526,CHF,-35140,45171
1970-01-01 00:00:00.000260526,GBP,-61398,63548
1970-01-01 00:00:00.000260526,JPY,-114667,107692
1970-01-01 00:00:00.000260526,USD Index,850,-2413
1970-01-01 00:00:00.000260526,Gold,154260,-185766
1970-01-01 00:00:00.000260526,Sugar,-79750,78292
1970-01-01 00:00:00.000260526,Coffee,16631,-16766
1970-01-01 00:00:00.000260526,Silver,22223,-40893
1970-01-01 00:00:00.000260526,Copper,73040,-83712
1970-01-01 00:00:00.000260526,EUR,29426,-65524
1970-01-01 00:00:00.000260526,BTC,2282,-2390
1970-01-01 00:00:00.000260526,VIX,-54484,57230
1970-01-01 00:00:00.000260526,SPX,-165831,54929
1970-01-01 00:00:00.000260526,Cocoa,-16240,15291
1970-01-01 00:00:00.000260526,Nasdaq,-6085,-562
1970-01-01 00:00:00.000260526,Wheat,-9458,7530
1970-01-01 00:00:00.000260526,Russell 2000,-15929,10085
1970-01-01 00:00:00.000260526,AUD,60155,-80432
1970-01-01 00:00:00.000260526,Crude Oil,160998,-195473
1970-01-01 00:00:00.000260526,Soybeans,204675,-176610
1970-01-01 00:00:00.000260602,Cocoa,-17312,17227
1970-01-01 00:00:00.000260602,Crude Oil,155874,-188109
1970-01-01 00:00:00.000260602,Nasdaq,-14949,13812
1970-01-01 00:00:00.000260602,Russell 2000,-14924,11921
1970-01-01 00:00:00.000260602,10Y UST,-829575,821742
1970-01-01 00:00:00.000260602,AUD,41812,-60773
1970-01-01 00:00:00.000260602,Wheat,-40762,38439
1970-01-01 00:00:00.000260602,Corn,199942,-111394
1970-01-01 00:00:00.000260602,Soybeans,187784,-164890
1970-01-01 00:00:00.000260602,VIX,-69952,72673
1970-01-01 00:00:00.000260602,SPX,-220768,110074
1970-01-01 00:00:00.000260602,JPY,-129567,127768
1970-01-01 00:00:00.000260602,Gold,176020,-206345
1970-01-01 00:00:00.000260602,CHF,-32909,44829
1970-01-01 00:00:00.000260602,CAD,-94111,99606
1970-01-01 00:00:00.000260602,GBP,-52218,61093
1970-01-01 00:00:00.000260602,EUR,48866,-69396
1970-01-01 00:00:00.000260602,Coffee,13388,-13505
1970-01-01 00:00:00.000260602,Sugar,-107163,106699
1970-01-01 00:00:00.000260602,BTC,2458,-2595
1970-01-01 00:00:00.000260602,USD Index,3758,-5402
1970-01-01 00:00:00.000260602,Silver,23926,-42661
1970-01-01 00:00:00.000260602,Copper,78833,-88645
1970-01-01 00:00:00.000260609,AUD,18160,-36669
1970-01-01 00:00:00.000260609,Russell 2000,-37966,34081
1970-01-01 00:00:00.000260609,10Y UST,-863807,864695
1970-01-01 00:00:00.000260609,BTC,3018,-2906
1970-01-01 00:00:00.000260609,VIX,-74420,72459
1970-01-01 00:00:00.000260609,Nasdaq,-1349,-720
1970-01-01 00:00:00.000260609,JPY,-145818,142369
1970-01-01 00:00:00.000260609,Crude Oil,130301,-170726
1970-01-01 00:00:00.000260609,Copper,74450,-83935
1970-01-01 00:00:00.000260609,Gold,173837,-201036
1970-01-01 00:00:00.000260609,Sugar,-105058,106415
1970-01-01 00:00:00.000260609,Cocoa,-23497,24426
1970-01-01 00:00:00.000260609,Silver,22214,-40368
1970-01-01 00:00:00.000260609,Coffee,6176,-5785
1970-01-01 00:00:00.000260609,USD Index,1384,-3599
1970-01-01 00:00:00.000260609,SPX,-205644,90660
1970-01-01 00:00:00.000260609,Soybeans,150463,-122120
1970-01-01 00:00:00.000260609,EUR,13932,-38085
1970-01-01 00:00:00.000260609,CHF,-36665,49741
1970-01-01 00:00:00.000260609,CAD,-119999,128812
1970-01-01 00:00:00.000260609,GBP,-64213,75870
1970-01-01 00:00:00.000260609,Wheat,-57853,56192
1970-01-01 00:00:00.000260609,Corn,103559,-53122
1970-01-01 00:00:00.000260616,VIX,-66739,66257
1970-01-01 00:00:00.000260616,Gold,180220,-207563
1970-01-01 00:00:00.000260616,Copper,75350,-84408
1970-01-01 00:00:00.000260616,Coffee,9206,-8489
1970-01-01 00:00:00.000260616,Cocoa,-20880,19986
1970-01-01 00:00:00.000260616,Sugar,-116696,119839
1970-01-01 00:00:00.000260616,USD Index,13197,-15127
1970-01-01 00:00:00.000260616,Silver,24544,-42318
1970-01-01 00:00:00.000260616,Wheat,-50812,51249
1970-01-01 00:00:00.000260616,Soybeans,117608,-89645
1970-01-01 00:00:00.000260616,AUD,-4125,-13084
1970-01-01 00:00:00.000260616,CHF,-40058,53777
1970-01-01 00:00:00.000260616,SPX,-193978,60203
1970-01-01 00:00:00.000260616,Corn,77844,-32471
1970-01-01 00:00:00.000260616,Russell 2000,-20249,9610
1970-01-01 00:00:00.000260616,Crude Oil,124483,-165339
1970-01-01 00:00:00.000260616,10Y UST,-911082,891331
1970-01-01 00:00:00.000260616,BTC,3475,-3545
1970-01-01 00:00:00.000260616,EUR,34353,-61889
1970-01-01 00:00:00.000260616,JPY,-150132,151380
1970-01-01 00:00:00.000260616,GBP,-71585,79925
1970-01-01 00:00:00.000260616,Nasdaq,-8908,4087
1970-01-01 00:00:00.000260616,CAD,-132901,143406
1970-01-01 00:00:00.000260623,Cocoa,-19789,18611
1970-01-01 00:00:00.000260623,Crude Oil,114633,-152606
1970-01-01 00:00:00.000260623,Soybeans,100844,-72656
1970-01-01 00:00:00.000260623,Nasdaq,-9144,519
1970-01-01 00:00:00.000260623,BTC,3524,-3253
1970-01-01 00:00:00.000260623,USD Index,12928,-16246
1970-01-01 00:00:00.000260623,Copper,71620,-80478
1970-01-01 00:00:00.000260623,Gold,181339,-205404
1970-01-01 00:00:00.000260623,JPY,-146104,142381
1970-01-01 00:00:00.000260623,AUD,-13012,-863
1970-01-01 00:00:00.000260623,Corn,58333,-16495
1970-01-01 00:00:00.000260623,10Y UST,-835266,826194
1970-01-01 00:00:00.000260623,Russell 2000,-26838,17172
1970-01-01 00:00:00.000260623,GBP,-105719,123431
1970-01-01 00:00:00.000260623,CAD,-146792,155789
1970-01-01 00:00:00.000260623,SPX,-35448,-87130
1970-01-01 00:00:00.000260623,CHF,-41094,56495
1970-01-01 00:00:00.000260623,Coffee,15053,-14998
1970-01-01 00:00:00.000260623,VIX,-66774,68843
1970-01-01 00:00:00.000260623,Wheat,-48411,48644
